,data_path,case_name
2070,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01336,MIX_01336
2071,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00905,MIX_00905
2072,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01061,MIX_01061
2073,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03885,MIX_03885
2074,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04459,MIX_04459
2075,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02197,MIX_02197
2076,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05359,MIX_05359
2077,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02326,MIX_02326
2078,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05617,MIX_05617
2079,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03127,MIX_03127
2080,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00121,MIX_00121
2081,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01125,MIX_01125
2082,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01059,MIX_01059
2083,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01695,MIX_01695
2084,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04080,MIX_04080
2085,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02574,MIX_02574
2086,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04150,MIX_04150
2087,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01368,MIX_01368
2088,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05754,MIX_05754
2089,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00241,MIX_00241
2090,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00202,MIX_00202
2091,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03789,MIX_03789
2092,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03667,MIX_03667
2093,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04068,MIX_04068
2094,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01433,MIX_01433
2095,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01105,MIX_01105
2096,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00700,MIX_00700
2097,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02716,MIX_02716
2098,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03146,MIX_03146
2099,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01647,MIX_01647
2100,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01226,MIX_01226
2101,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03617,MIX_03617
2102,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04537,MIX_04537
2103,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02936,MIX_02936
2104,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04817,MIX_04817
2105,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02364,MIX_02364
2106,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05024,MIX_05024
2107,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03563,MIX_03563
2108,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04249,MIX_04249
2109,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03131,MIX_03131
2110,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03653,MIX_03653
2111,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01743,MIX_01743
2112,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02123,MIX_02123
2113,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03762,MIX_03762
2114,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05175,MIX_05175
2115,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02183,MIX_02183
2116,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05102,MIX_05102
2117,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04092,MIX_04092
2118,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04591,MIX_04591
2119,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02201,MIX_02201
2120,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03394,MIX_03394
2121,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03571,MIX_03571
2122,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02963,MIX_02963
2123,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00929,MIX_00929
2124,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02579,MIX_02579
2125,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05545,MIX_05545
2126,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03441,MIX_03441
2127,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03216,MIX_03216
2128,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03073,MIX_03073
2129,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03502,MIX_03502
2130,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04753,MIX_04753
2131,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04800,MIX_04800
2132,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03216,MIX_03216
2133,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01515,MIX_01515
2134,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02694,MIX_02694
2135,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00171,MIX_00171
2136,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03440,MIX_03440
2137,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02038,MIX_02038
2138,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02290,MIX_02290
2139,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00485,MIX_00485
2140,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04141,MIX_04141
2141,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01403,MIX_01403
2142,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04013,MIX_04013
2143,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00098,MIX_00098
2144,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04851,MIX_04851
2145,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03072,MIX_03072
2146,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02294,MIX_02294
2147,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01834,MIX_01834
2148,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03334,MIX_03334
2149,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05407,MIX_05407
2150,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03199,MIX_03199
2151,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05089,MIX_05089
2152,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00302,MIX_00302
2153,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01352,MIX_01352
2154,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05433,MIX_05433
2155,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02963,MIX_02963
2156,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01465,MIX_01465
2157,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02438,MIX_02438
2158,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04854,MIX_04854
2159,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03819,MIX_03819
2160,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02039,MIX_02039
2161,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00515,MIX_00515
2162,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02744,MIX_02744
2163,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02887,MIX_02887
2164,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00240,MIX_00240
2165,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00302,MIX_00302
2166,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00212,MIX_00212
2167,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00371,MIX_00371
2168,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04537,MIX_04537
2169,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03216,MIX_03216
2170,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00373,MIX_00373
2171,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05597,MIX_05597
2172,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02803,MIX_02803
2173,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02973,MIX_02973
2174,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03961,MIX_03961
2175,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05366,MIX_05366
2176,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02583,MIX_02583
2177,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03162,MIX_03162
2178,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00192,MIX_00192
2179,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05364,MIX_05364
2180,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00425,MIX_00425
2181,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02895,MIX_02895
2182,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00037,MIX_00037
2183,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00529,MIX_00529
2184,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01974,MIX_01974
2185,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03765,MIX_03765
2186,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02178,MIX_02178
2187,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01705,MIX_01705
2188,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03335,MIX_03335
2189,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04575,MIX_04575
2190,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01385,MIX_01385
2191,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00550,MIX_00550
2192,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04599,MIX_04599
2193,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02963,MIX_02963
2194,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03100,MIX_03100
2195,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01793,MIX_01793
2196,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04246,MIX_04246
2197,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05406,MIX_05406
2198,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02886,MIX_02886
2199,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00132,MIX_00132
2200,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04358,MIX_04358
2201,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00989,MIX_00989
2202,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02892,MIX_02892
2203,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01925,MIX_01925
2204,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05420,MIX_05420
2205,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04447,MIX_04447
2206,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02163,MIX_02163
2207,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03854,MIX_03854
2208,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00302,MIX_00302
2209,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04553,MIX_04553
2210,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01646,MIX_01646
2211,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04723,MIX_04723
2212,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02130,MIX_02130
2213,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05289,MIX_05289
2214,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01116,MIX_01116
2215,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01492,MIX_01492
2216,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04013,MIX_04013
2217,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05357,MIX_05357
2218,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01573,MIX_01573
2219,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03305,MIX_03305
2220,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02980,MIX_02980
2221,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00682,MIX_00682
2222,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03332,MIX_03332
2223,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00822,MIX_00822
2224,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04680,MIX_04680
2225,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05451,MIX_05451
2226,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01558,MIX_01558
2227,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01338,MIX_01338
2228,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02221,MIX_02221
2229,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05276,MIX_05276
2230,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01283,MIX_01283
2231,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03587,MIX_03587
2232,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02600,MIX_02600
2233,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04063,MIX_04063
2234,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02478,MIX_02478
2235,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05003,MIX_05003
2236,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01337,MIX_01337
2237,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04270,MIX_04270
2238,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04291,MIX_04291
2239,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02881,MIX_02881
2240,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01527,MIX_01527
2241,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01539,MIX_01539
2242,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05699,MIX_05699
2243,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02564,MIX_02564
2244,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04885,MIX_04885
2245,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02551,MIX_02551
2246,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01665,MIX_01665
2247,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01704,MIX_01704
2248,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05175,MIX_05175
2249,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01090,MIX_01090
2250,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00014,MIX_00014
2251,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05298,MIX_05298
2252,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02288,MIX_02288
2253,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00724,MIX_00724
2254,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02317,MIX_02317
2255,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02893,MIX_02893
2256,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01901,MIX_01901
2257,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02510,MIX_02510
2258,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05095,MIX_05095
2259,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02550,MIX_02550
2260,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05515,MIX_05515
2261,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04753,MIX_04753
2262,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05136,MIX_05136
2263,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01073,MIX_01073
2264,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01448,MIX_01448
2265,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00124,MIX_00124
2266,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00208,MIX_00208
2267,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00911,MIX_00911
2268,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02453,MIX_02453
2269,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00215,MIX_00215
2270,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03339,MIX_03339
2271,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01004,MIX_01004
2272,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03368,MIX_03368
2273,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01293,MIX_01293
2274,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04644,MIX_04644
2275,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05598,MIX_05598
2276,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05476,MIX_05476
2277,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01450,MIX_01450
2278,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03658,MIX_03658
2279,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01009,MIX_01009
2280,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04697,MIX_04697
2281,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01071,MIX_01071
2282,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01420,MIX_01420
2283,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05489,MIX_05489
2284,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03214,MIX_03214
2285,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03310,MIX_03310
2286,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02362,MIX_02362
2287,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00764,MIX_00764
2288,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01555,MIX_01555
2289,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02286,MIX_02286
2290,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04704,MIX_04704
2291,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03806,MIX_03806
2292,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03617,MIX_03617
2293,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01689,MIX_01689
2294,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04696,MIX_04696
2295,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00426,MIX_00426
2296,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02346,MIX_02346
2297,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01520,MIX_01520
2298,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01398,MIX_01398
2299,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03530,MIX_03530
2300,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01250,MIX_01250
2301,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03588,MIX_03588
2302,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02738,MIX_02738
2303,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00038,MIX_00038
2304,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01352,MIX_01352
2305,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01582,MIX_01582
2306,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00870,MIX_00870
2307,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02963,MIX_02963
2308,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02759,MIX_02759
2309,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03771,MIX_03771
2310,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01507,MIX_01507
2311,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02326,MIX_02326
2312,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05621,MIX_05621
2313,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02377,MIX_02377
2314,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03771,MIX_03771
2315,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03446,MIX_03446
2316,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01775,MIX_01775
2317,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00892,MIX_00892
2318,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00383,MIX_00383
2319,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01155,MIX_01155
2320,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03789,MIX_03789
2321,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02730,MIX_02730
2322,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04658,MIX_04658
2323,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03216,MIX_03216
2324,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02465,MIX_02465
2325,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01656,MIX_01656
2326,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01276,MIX_01276
2327,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01941,MIX_01941
2328,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05455,MIX_05455
2329,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05191,MIX_05191
2330,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01960,MIX_01960
2331,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05731,MIX_05731
2332,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01177,MIX_01177
